chr13	6700001	6800000	nan	nan	nan
chr13	6800001	6900000	nan	nan	nan
chr13	6900001	7000000	nan	nan	nan
chr13	7000001	7100000	nan	nan	nan
chr13	7100001	7200000	nan	nan	nan
chr13	7200001	7300000	nan	nan	nan
chr13	7300001	7400000	nan	nan	nan
chr13	7400001	7500000	nan	nan	nan
chr13	7500001	7600000	nan	nan	nan
chr13	7600001	7700000	nan	nan	nan
chr13	7700001	7800000	nan	nan	nan
chr13	7800001	7900000	nan	nan	nan
chr13	7900001	8000000	nan	nan	nan
chr13	8000001	8100000	nan	nan	nan
chr13	8100001	8200000	nan	nan	nan
chr13	8200001	8300000	nan	nan	nan
chr13	8300001	8400000	nan	nan	nan
chr13	8400001	8500000	nan	nan	nan
chr13	8500001	8600000	nan	nan	nan
chr13	8600001	8700000	nan	nan	nan
chr13	8700001	8800000	nan	nan	nan
chr13	8800001	8900000	nan	nan	nan
chr13	8900001	9000000	nan	nan	nan
chr13	9000001	9100000	nan	nan	nan
chr13	9100001	9200000	nan	nan	nan
chr13	9200001	9300000	nan	nan	nan
chr13	9300001	9400000	nan	nan	nan
chr13	9400001	9500000	nan	nan	nan
chr13	9500001	9600000	nan	nan	nan
chr13	9600001	9700000	nan	nan	nan
chr13	9700001	9800000	nan	nan	nan
chr13	9800001	9900000	nan	nan	nan
chr13	9900001	10000000	nan	nan	nan
chr13	10000001	10100000	nan	nan	nan
chr13	10100001	10200000	nan	nan	nan
chr13	10200001	10300000	nan	nan	nan
chr13	10300001	10400000	nan	nan	nan
chr13	10400001	10500000	nan	nan	nan
chr13	10500001	10600000	nan	nan	nan
chr13	10600001	10700000	nan	nan	nan
chr13	10700001	10800000	nan	nan	nan
chr13	10800001	10900000	nan	nan	nan
chr13	10900001	11000000	nan	nan	nan
chr13	11000001	11100000	nan	nan	nan
chr13	11100001	11200000	nan	nan	nan
chr13	11200001	11300000	nan	nan	nan
chr13	11300001	11400000	nan	nan	nan
chr13	11400001	11500000	nan	nan	nan
chr13	11500001	11600000	nan	nan	nan
chr13	11600001	11700000	nan	nan	nan
chr13	11700001	11800000	nan	nan	nan
chr13	11800001	11900000	nan	nan	nan
chr13	11900001	12000000	nan	nan	nan
chr13	12000001	12100000	nan	nan	nan
chr13	12100001	12200000	nan	nan	nan
chr13	12200001	12300000	nan	nan	nan
chr13	12300001	12400000	nan	nan	nan
chr13	12400001	12500000	nan	nan	nan
chr13	12500001	12600000	nan	nan	nan
chr13	12600001	12700000	nan	nan	nan
chr13	12700001	12800000	nan	nan	nan
chr13	12800001	12900000	nan	nan	nan
chr13	12900001	13000000	nan	nan	nan
chr13	13000001	13100000	nan	nan	nan
chr13	13100001	13200000	nan	nan	nan
chr13	13200001	13300000	nan	nan	nan
chr13	13300001	13400000	nan	nan	nan
chr13	13400001	13500000	nan	nan	nan
chr13	13500001	13600000	nan	nan	nan
chr13	13600001	13700000	nan	nan	nan
chr13	13700001	13800000	nan	nan	nan
chr13	13800001	13900000	nan	nan	nan
chr13	13900001	14000000	nan	nan	nan
chr13	14000001	14100000	nan	nan	nan
chr13	14100001	14200000	nan	nan	nan
chr13	14200001	14300000	nan	nan	nan
chr13	14300001	14400000	nan	nan	nan
chr13	14400001	14500000	nan	nan	nan
chr13	14500001	14600000	nan	nan	nan
chr13	14600001	14700000	nan	nan	nan
chr13	14700001	14800000	nan	nan	nan
chr13	14800001	14900000	nan	nan	nan
chr13	14900001	15000000	nan	nan	nan
chr13	15000001	15100000	nan	nan	nan
chr13	15100001	15200000	nan	nan	nan
chr13	15200001	15300000	nan	nan	nan
chr13	15300001	15400000	nan	nan	nan
chr13	15400001	15500000	nan	nan	nan
chr13	15500001	15600000	nan	nan	nan
chr13	15600001	15700000	nan	nan	nan
chr13	15700001	15800000	nan	nan	nan
chr13	15800001	15900000	nan	nan	nan
chr13	15900001	16000000	nan	nan	nan
chr13	16000001	16100000	nan	nan	nan
chr13	16100001	16200000	nan	nan	nan
chr13	16200001	16300000	nan	nan	nan
chr13	16300001	16400000	nan	nan	nan
chr13	16400001	16500000	nan	nan	nan
chr13	16500001	16600000	nan	nan	nan
chr13	16600001	16700000	nan	nan	nan
chr13	16700001	16800000	nan	nan	nan
chr13	16800001	16900000	nan	nan	nan
chr13	16900001	17000000	nan	nan	nan
chr13	17000001	17100000	nan	nan	nan
chr13	17100001	17200000	nan	nan	nan
chr13	17200001	17300000	nan	nan	nan
chr13	17300001	17400000	nan	nan	nan
chr13	17400001	17500000	nan	nan	nan
chr13	17500001	17600000	nan	nan	nan
chr13	17600001	17700000	nan	nan	nan
chr13	17700001	17800000	nan	nan	nan
chr13	17800001	17900000	nan	nan	nan
chr13	17900001	18000000	nan	nan	nan
chr13	18000001	18100000	nan	nan	nan
chr13	18100001	18200000	nan	nan	nan
chr13	18200001	18300000	nan	nan	nan
chr13	18300001	18400000	nan	nan	nan
chr13	18400001	18500000	nan	nan	nan
chr13	18500001	18600000	nan	nan	nan
chr13	18600001	18700000	nan	nan	nan
chr13	18700001	18800000	nan	nan	nan
chr13	18800001	18900000	nan	nan	nan
chr13	18900001	19000000	nan	nan	nan
chr13	19000001	19100000	B	-3.15403657427	-1
chr13	19100001	19200000	B	-3.55546336911	-1
chr13	19200001	19300000	B	-5.36522198327	-1
chr13	19300001	19400000	B	-4.58923110264	-1
chr13	19400001	19500000	B	-4.91737194612	-1
chr13	19500001	19600000	B	-5.32576301152	-1
chr13	19600001	19700000	B	-4.76894070092	-1
chr13	19700001	19800000	B	-5.34277459053	-1
chr13	19800001	19900000	B	-5.33985111268	-1
chr13	19900001	20000000	B	-4.49481870907	-1
chr13	20000001	20100000	B	-5.07486406717	-1
chr13	20100001	20200000	B	-3.55866427249	-1
chr13	20200001	20300000	A	4.48226842933	1
chr13	20300001	20400000	A	6.49434574658	1
chr13	20400001	20500000	A	4.93284265059	1
chr13	20500001	20600000	A	4.15847650485	1
chr13	20600001	20700000	A	6.86937907992	1
chr13	20700001	20800000	A	7.07410997725	1
chr13	20800001	20900000	A	1.84710787803	1
chr13	20900001	21000000	A	3.90949740305	1
chr13	21000001	21100000	A	5.17287723831	1
chr13	21100001	21200000	A	4.81213944883	1
chr13	21200001	21300000	A	5.36553556517	1
chr13	21300001	21400000	A	5.51327433162	1
chr13	21400001	21500000	A	6.64511857773	1
chr13	21500001	21600000	A	7.52943649683	1
chr13	21600001	21700000	A	8.9566137409	1
chr13	21700001	21800000	A	7.84829088934	1
chr13	21800001	21900000	A	1.51171356568	1
chr13	21900001	22000000	A	2.90028263186	1
chr13	22000001	22100000	A	4.45119320259	1
chr13	22100001	22200000	A	3.63177980983	1
chr13	22200001	22300000	A	1.26968390789	1
chr13	22300001	22400000	B	-0.401411587631	-1
chr13	22400001	22500000	A	0.332949086286	1
chr13	22500001	22600000	A	2.02522830149	1
chr13	22600001	22700000	B	-0.346078007194	-1
chr13	22700001	22800000	A	0.032788982603	1
chr13	22800001	22900000	B	-1.88408316373	-1
chr13	22900001	23000000	B	-4.37064553537	-1
chr13	23000001	23100000	B	-4.97799013238	-1
chr13	23100001	23200000	B	-5.12478363246	-1
chr13	23200001	23300000	B	-4.75988825264	-1
chr13	23300001	23400000	B	-3.17598531502	-1
chr13	23400001	23500000	B	-3.56637866439	-1
chr13	23500001	23600000	B	-2.3538836287	-1
chr13	23600001	23700000	B	-1.5253139587	-1
chr13	23700001	23800000	B	-2.31251212497	-1
chr13	23800001	23900000	B	-2.77509356177	-1
chr13	23900001	24000000	A	7.11295493675	1
chr13	24000001	24100000	A	7.52491815072	1
chr13	24100001	24200000	A	7.51102052545	1
chr13	24200001	24300000	A	8.72660531371	1
chr13	24300001	24400000	A	8.83661218269	1
chr13	24400001	24500000	A	7.47143671504	1
chr13	24500001	24600000	A	6.28160264999	1
chr13	24600001	24700000	A	8.11835432342	1
chr13	24700001	24800000	A	8.16575750104	1
chr13	24800001	24900000	A	7.1364163058	1
chr13	24900001	25000000	A	1.14962284117	1
chr13	25000001	25100000	A	2.69085325479	1
chr13	25100001	25200000	B	-0.577191604576	-1
chr13	25200001	25300000	B	-1.03925840935	-1
chr13	25300001	25400000	B	-1.80491077366	-1
chr13	25400001	25500000	B	-0.303112128386	-1
chr13	25500001	25600000	A	0.607133108493	1
chr13	25600001	25700000	B	-1.93726365402	-1
chr13	25700001	25800000	B	-2.5941690121	-1
chr13	25800001	25900000	A	1.97090310128	1
chr13	25900001	26000000	A	2.16673178874	1
chr13	26000001	26100000	B	-3.23901557129	-1
chr13	26100001	26200000	B	-3.09637026611	-1
chr13	26200001	26300000	B	-3.57738914437	-1
chr13	26300001	26400000	B	-3.29486913498	-1
chr13	26400001	26500000	B	-2.74394621514	-1
chr13	26500001	26600000	B	-3.07226197488	-1
chr13	26600001	26700000	B	-1.72797068991	-1
chr13	26700001	26800000	B	-2.87983569963	-1
chr13	26800001	26900000	A	2.27685590482	1
chr13	26900001	27000000	A	0.660672785356	1
chr13	27000001	27100000	A	0.0495789746305	1
chr13	27100001	27200000	A	3.18006022704	1
chr13	27200001	27300000	A	1.99439673504	1
chr13	27300001	27400000	B	-3.0126058649	-1
chr13	27400001	27500000	B	-2.11277853561	-1
chr13	27500001	27600000	A	2.83747894154	1
chr13	27600001	27700000	A	7.78966909963	1
chr13	27700001	27800000	A	7.30751831405	1
chr13	27800001	27900000	A	7.31256208172	1
chr13	27900001	28000000	A	4.86112035533	1
chr13	28000001	28100000	A	2.57211103191	1
chr13	28100001	28200000	A	1.23345501573	1
chr13	28200001	28300000	A	2.83066222794	1
chr13	28300001	28400000	B	-2.41278711452	-1
chr13	28400001	28500000	B	-0.666093530211	-1
chr13	28500001	28600000	A	0.722655062824	1
chr13	28600001	28700000	A	0.912788142643	1
chr13	28700001	28800000	A	3.81252045648	1
chr13	28800001	28900000	A	2.6300800285	1
chr13	28900001	29000000	A	3.79196812802	1
chr13	29000001	29100000	A	2.98903563421	1
chr13	29100001	29200000	A	5.01962361729	1
chr13	29200001	29300000	A	4.52973493981	1
chr13	29300001	29400000	A	0.683008256503	1
chr13	29400001	29500000	B	-5.62539834041	-1
chr13	29500001	29600000	B	-6.02136128857	-1
chr13	29600001	29700000	B	-6.5593692116	-1
chr13	29700001	29800000	B	-5.8018694656	-1
chr13	29800001	29900000	B	-5.68570240579	-1
chr13	29900001	30000000	B	-4.5964905873	-1
chr13	30000001	30100000	A	0.19376451104	1
chr13	30100001	30200000	A	5.55101380764	1
chr13	30200001	30300000	A	0.351597515659	1
chr13	30300001	30400000	A	3.15226970629	1
chr13	30400001	30500000	A	6.25446708558	1
chr13	30500001	30600000	A	4.67965784695	1
chr13	30600001	30700000	A	4.99333686547	1
chr13	30700001	30800000	A	7.11783587975	1
chr13	30800001	30900000	A	7.12236506961	1
chr13	30900001	31000000	A	7.769672961	1
chr13	31000001	31100000	A	7.50734543894	1
chr13	31100001	31200000	A	6.56546655014	1
chr13	31200001	31300000	A	7.83371271825	1
chr13	31300001	31400000	A	8.70686988671	1
chr13	31400001	31500000	A	8.82934817973	1
chr13	31500001	31600000	A	7.91024360522	1
chr13	31600001	31700000	A	7.372109151	1
chr13	31700001	31800000	A	7.3534214421	1
chr13	31800001	31900000	A	0.0216411774981	1
chr13	31900001	32000000	B	-2.31271423788	-1
chr13	32000001	32100000	B	-1.73306260278	-1
chr13	32100001	32200000	B	-2.9185662364	-1
chr13	32200001	32300000	B	-2.08557720299	-1
chr13	32300001	32400000	A	1.60742088805	1
chr13	32400001	32500000	A	1.12998425088	1
chr13	32500001	32600000	A	6.74188927872	1
chr13	32600001	32700000	A	5.73477702754	1
chr13	32700001	32800000	A	6.50632366181	1
chr13	32800001	32900000	A	7.2248229588	1
chr13	32900001	33000000	A	6.72320916673	1
chr13	33000001	33100000	A	6.31713636542	1
chr13	33100001	33200000	A	6.83402418322	1
chr13	33200001	33300000	A	6.72745562157	1
chr13	33300001	33400000	A	6.36705100965	1
chr13	33400001	33500000	A	4.60210168382	1
chr13	33500001	33600000	A	3.8226421971	1
chr13	33600001	33700000	A	4.10127429255	1
chr13	33700001	33800000	A	8.53429550636	1
chr13	33800001	33900000	A	8.76525283221	1
chr13	33900001	34000000	A	6.76179658203	1
chr13	34000001	34100000	A	5.10827416936	1
chr13	34100001	34200000	A	4.76469777868	1
chr13	34200001	34300000	A	1.90658828652	1
chr13	34300001	34400000	A	0.395026839516	1
chr13	34400001	34500000	A	1.0219198729	1
chr13	34500001	34600000	B	-2.48259741697	-1
chr13	34600001	34700000	B	-2.50358704829	-1
chr13	34700001	34800000	B	-0.275917056464	-1
chr13	34800001	34900000	B	-3.24514536341	-1
chr13	34900001	35000000	B	-1.49053922667	-1
chr13	35000001	35100000	B	-3.06867498399	-1
chr13	35100001	35200000	B	-3.92812602358	-1
chr13	35200001	35300000	B	-3.61901508343	-1
chr13	35300001	35400000	B	-4.59181226408	-1
chr13	35400001	35500000	B	-3.63893240368	-1
chr13	35500001	35600000	B	-2.91426750306	-1
chr13	35600001	35700000	B	-3.60285777332	-1
chr13	35700001	35800000	B	-1.53535016682	-1
chr13	35800001	35900000	B	-3.13673661106	-1
chr13	35900001	36000000	B	-3.48988263869	-1
chr13	36000001	36100000	B	-2.96732550534	-1
chr13	36100001	36200000	B	-2.0326764942	-1
chr13	36200001	36300000	B	-0.520526756123	-1
chr13	36300001	36400000	A	1.45188555673	1
chr13	36400001	36500000	A	0.936529014442	1
chr13	36500001	36600000	A	1.37139188765	1
chr13	36600001	36700000	B	-3.75876195901	-1
chr13	36700001	36800000	B	-3.51659968915	-1
chr13	36800001	36900000	B	-2.94290770988	-1
chr13	36900001	37000000	A	3.88035611642	1
chr13	37000001	37100000	B	-2.38095528087	-1
chr13	37100001	37200000	B	-3.75229551447	-1
chr13	37200001	37300000	B	-3.44085909478	-1
chr13	37300001	37400000	B	-1.95962163854	-1
chr13	37400001	37500000	A	5.25391391689	1
chr13	37500001	37600000	A	5.48234883263	1
chr13	37600001	37700000	A	7.05071398543	1
chr13	37700001	37800000	A	5.97473706861	1
chr13	37800001	37900000	A	3.86172476581	1
chr13	37900001	38000000	A	6.25113749039	1
chr13	38000001	38100000	A	6.57304044731	1
chr13	38100001	38200000	A	5.85668868456	1
chr13	38200001	38300000	A	3.88079832879	1
chr13	38300001	38400000	A	2.49831638723	1
chr13	38400001	38500000	B	-0.685919813488	-1
chr13	38500001	38600000	B	-2.6318991341	-1
chr13	38600001	38700000	B	-2.87084559012	-1
chr13	38700001	38800000	B	-4.32133083996	-1
chr13	38800001	38900000	B	-4.32887419395	-1
chr13	38900001	39000000	A	0.174540417835	1
chr13	39000001	39100000	B	-4.06679364955	-1
chr13	39100001	39200000	B	-3.84212045819	-1
chr13	39200001	39300000	B	-3.72319986736	-1
chr13	39300001	39400000	B	-3.69572975783	-1
chr13	39400001	39500000	B	-3.9177442985	-1
chr13	39500001	39600000	B	-3.59488914876	-1
chr13	39600001	39700000	B	-1.03585271582	-1
chr13	39700001	39800000	B	-3.01551893675	-1
chr13	39800001	39900000	B	-3.01598339922	-1
chr13	39900001	40000000	B	-1.68863758192	-1
chr13	40000001	40100000	A	1.63042775365	1
chr13	40100001	40200000	A	5.57148836267	1
chr13	40200001	40300000	B	-1.36500944375	-1
chr13	40300001	40400000	A	0.194831814127	1
chr13	40400001	40500000	B	-3.38359637361	-1
chr13	40500001	40600000	B	-2.94343173526	-1
chr13	40600001	40700000	B	-2.92337239259	-1
chr13	40700001	40800000	B	-2.41318655753	-1
chr13	40800001	40900000	B	-3.70386040834	-1
chr13	40900001	41000000	B	-2.39252299175	-1
chr13	41000001	41100000	B	-2.89127258245	-1
chr13	41100001	41200000	B	-3.24666694268	-1
chr13	41200001	41300000	B	-0.768479518459	-1
chr13	41300001	41400000	A	3.06602174972	1
chr13	41400001	41500000	A	2.46665217082	1
chr13	41500001	41600000	A	7.28225904909	1
chr13	41600001	41700000	A	9.05977928958	1
chr13	41700001	41800000	A	9.08288237188	1
chr13	41800001	41900000	A	8.91778741003	1
chr13	41900001	42000000	A	8.1515138042	1
chr13	42000001	42100000	A	8.42510260139	1
chr13	42100001	42200000	A	8.8248012963	1
chr13	42200001	42300000	A	8.93103525056	1
chr13	42300001	42400000	A	6.98851123463	1
chr13	42400001	42500000	A	7.99520429163	1
chr13	42500001	42600000	A	7.64678550224	1
chr13	42600001	42700000	A	8.5985863703	1
chr13	42700001	42800000	A	7.98667545517	1
chr13	42800001	42900000	A	8.40203712452	1
chr13	42900001	43000000	A	2.48342234186	1
chr13	43000001	43100000	A	1.11608277096	1
chr13	43100001	43200000	A	2.30429031736	1
chr13	43200001	43300000	A	4.04028449821	1
chr13	43300001	43400000	A	7.80522308231	1
chr13	43400001	43500000	A	6.08483539182	1
chr13	43500001	43600000	A	5.18943596454	1
chr13	43600001	43700000	A	8.04220883521	1
chr13	43700001	43800000	A	5.36643188913	1
chr13	43800001	43900000	A	7.5401438926	1
chr13	43900001	44000000	A	5.69946678462	1
chr13	44000001	44100000	A	3.7405167674	1
chr13	44100001	44200000	A	3.19309153065	1
chr13	44200001	44300000	A	3.79403198134	1
chr13	44300001	44400000	A	3.79522295488	1
chr13	44400001	44500000	A	6.42004224328	1
chr13	44500001	44600000	A	4.85383382595	1
chr13	44600001	44700000	A	6.89949018038	1
chr13	44700001	44800000	A	7.63922191768	1
chr13	44800001	44900000	A	8.80027806572	1
chr13	44900001	45000000	A	8.18618519985	1
chr13	45000001	45100000	A	7.25048175269	1
chr13	45100001	45200000	A	8.11505428861	1
chr13	45200001	45300000	A	7.82261259091	1
chr13	45300001	45400000	A	8.80648314206	1
chr13	45400001	45500000	A	8.14353982699	1
chr13	45500001	45600000	A	8.1081621701	1
chr13	45600001	45700000	A	8.96038684794	1
chr13	45700001	45800000	A	9.08127291236	1
chr13	45800001	45900000	A	8.8031654704	1
chr13	45900001	46000000	A	9.77279799202	1
chr13	46000001	46100000	A	8.88724378376	1
chr13	46100001	46200000	A	4.10719568195	1
chr13	46200001	46300000	B	-0.348294137908	-1
chr13	46300001	46400000	B	-0.495814833916	-1
chr13	46400001	46500000	B	-0.384921463717	-1
chr13	46500001	46600000	A	1.43353014611	1
chr13	46600001	46700000	A	3.11638257931	1
chr13	46700001	46800000	B	-1.44304197744	-1
chr13	46800001	46900000	B	-2.83196725054	-1
chr13	46900001	47000000	B	-1.27497409597	-1
chr13	47000001	47100000	B	-0.506762382372	-1
chr13	47100001	47200000	A	4.96415488098	1
chr13	47200001	47300000	A	8.02804675591	1
chr13	47300001	47400000	A	4.12212768339	1
chr13	47400001	47500000	A	0.602552110985	1
chr13	47500001	47600000	A	0.360335835715	1
chr13	47600001	47700000	A	2.22500179552	1
chr13	47700001	47800000	A	3.06552371164	1
chr13	47800001	47900000	A	1.09430207901	1
chr13	47900001	48000000	B	-0.312994483206	-1
chr13	48000001	48100000	A	3.57797966637	1
chr13	48100001	48200000	B	-0.514091050505	-1
chr13	48200001	48300000	B	-0.182110745377	-1
chr13	48300001	48400000	B	-1.18096461796	-1
chr13	48400001	48500000	B	-1.50353239714	-1
chr13	48500001	48600000	A	2.26688874655	1
chr13	48600001	48700000	A	6.28857303304	1
chr13	48700001	48800000	A	1.36710813725	1
chr13	48800001	48900000	A	5.74865577461	1
chr13	48900001	49000000	A	4.95432309752	1
chr13	49000001	49100000	A	6.3928897364	1
chr13	49100001	49200000	A	5.57837954582	1
chr13	49200001	49300000	A	1.75191032926	1
chr13	49300001	49400000	A	5.41278105065	1
chr13	49400001	49500000	A	6.50281794325	1
chr13	49500001	49600000	A	6.03690799225	1
chr13	49600001	49700000	A	8.36346473597	1
chr13	49700001	49800000	A	7.70007866157	1
chr13	49800001	49900000	A	8.26898334159	1
chr13	49900001	50000000	A	8.83149927841	1
chr13	50000001	50100000	A	9.35818096751	1
chr13	50100001	50200000	A	8.85920941427	1
chr13	50200001	50300000	A	8.21729328281	1
chr13	50300001	50400000	A	8.06760838054	1
chr13	50400001	50500000	A	7.88674897802	1
chr13	50500001	50600000	A	6.2183165002	1
chr13	50600001	50700000	A	8.25080519837	1
chr13	50700001	50800000	A	5.62260266253	1
chr13	50800001	50900000	A	3.39996831614	1
chr13	50900001	51000000	A	5.16366324135	1
chr13	51000001	51100000	A	3.86341891189	1
chr13	51100001	51200000	A	4.03358559547	1
chr13	51200001	51300000	A	1.19872869851	1
chr13	51300001	51400000	A	1.0326296245	1
chr13	51400001	51500000	A	0.851719900548	1
chr13	51500001	51600000	A	2.61502928918	1
chr13	51600001	51700000	A	2.33525818616	1
chr13	51700001	51800000	A	0.705534130755	1
chr13	51800001	51900000	A	1.58485535121	1
chr13	51900001	52000000	A	5.26693679889	1
chr13	52000001	52100000	A	7.73251075124	1
chr13	52100001	52200000	A	7.73516754072	1
chr13	52200001	52300000	A	9.31497681096	1
chr13	52300001	52400000	A	8.48446571036	1
chr13	52400001	52500000	A	3.2572008561	1
chr13	52500001	52600000	A	1.10699179598	1
chr13	52600001	52700000	A	1.85434575394	1
chr13	52700001	52800000	A	5.55573196263	1
chr13	52800001	52900000	A	0.970604101147	1
chr13	52900001	53000000	A	4.17464524179	1
chr13	53000001	53100000	A	7.42063927591	1
chr13	53100001	53200000	B	-0.11819825242	-1
chr13	53200001	53300000	A	5.4437511221	1
chr13	53300001	53400000	B	-2.01129049062	-1
chr13	53400001	53500000	B	-2.48020024845	-1
chr13	53500001	53600000	B	-3.7647626966	-1
chr13	53600001	53700000	B	-4.59254143179	-1
chr13	53700001	53800000	B	-4.63503797983	-1
chr13	53800001	53900000	B	-6.28373177671	-1
chr13	53900001	54000000	B	-6.5119749471	-1
chr13	54000001	54100000	B	-6.69739393035	-1
chr13	54100001	54200000	B	-6.73742101658	-1
chr13	54200001	54300000	B	-7.07982488104	-1
chr13	54300001	54400000	B	-7.05652316387	-1
chr13	54400001	54500000	B	-6.60229246429	-1
chr13	54500001	54600000	B	-6.46148917063	-1
chr13	54600001	54700000	B	-5.96263258496	-1
chr13	54700001	54800000	B	-6.67027593818	-1
chr13	54800001	54900000	B	-6.36850103677	-1
chr13	54900001	55000000	B	-6.75238978794	-1
chr13	55000001	55100000	B	-6.59190230708	-1
chr13	55100001	55200000	B	-6.89905747085	-1
chr13	55200001	55300000	B	-6.76598468954	-1
chr13	55300001	55400000	B	-6.37581916192	-1
chr13	55400001	55500000	B	-6.48014961169	-1
chr13	55500001	55600000	B	-6.29539163743	-1
chr13	55600001	55700000	B	-6.76053087762	-1
chr13	55700001	55800000	B	-6.44245179702	-1
chr13	55800001	55900000	B	-6.36361804775	-1
chr13	55900001	56000000	B	-6.0777057554	-1
chr13	56000001	56100000	B	-6.21858693084	-1
chr13	56100001	56200000	B	-6.33888720954	-1
chr13	56200001	56300000	B	-6.22992253038	-1
chr13	56300001	56400000	B	-6.15775372478	-1
chr13	56400001	56500000	B	-6.07961046926	-1
chr13	56500001	56600000	B	-6.26907188507	-1
chr13	56600001	56700000	B	-6.22826890772	-1
chr13	56700001	56800000	B	-6.53638600185	-1
chr13	56800001	56900000	B	-6.4218598734	-1
chr13	56900001	57000000	B	-6.39461423189	-1
chr13	57000001	57100000	B	-6.23835116355	-1
chr13	57100001	57200000	B	-6.20492557195	-1
chr13	57200001	57300000	B	-6.34175766137	-1
chr13	57300001	57400000	B	-5.90331135615	-1
chr13	57400001	57500000	B	-6.305924592	-1
chr13	57500001	57600000	B	-6.50940377672	-1
chr13	57600001	57700000	B	-6.48048683141	-1
chr13	57700001	57800000	B	-4.60105080427	-1
chr13	57800001	57900000	B	-6.59168673829	-1
chr13	57900001	58000000	B	-6.24265636704	-1
chr13	58000001	58100000	B	-6.742939427	-1
chr13	58100001	58200000	B	-6.91672816092	-1
chr13	58200001	58300000	B	-5.34531091023	-1
chr13	58300001	58400000	B	-6.61711474048	-1
chr13	58400001	58500000	B	-6.57168886962	-1
chr13	58500001	58600000	B	-6.98412602485	-1
chr13	58600001	58700000	B	-6.67071863364	-1
chr13	58700001	58800000	B	-7.01334679364	-1
chr13	58800001	58900000	B	-6.92140223584	-1
chr13	58900001	59000000	B	-6.59260480967	-1
chr13	59000001	59100000	B	-7.23791474189	-1
chr13	59100001	59200000	B	-6.48226211328	-1
chr13	59200001	59300000	B	-6.24945105997	-1
chr13	59300001	59400000	B	-6.36733360852	-1
chr13	59400001	59500000	B	-5.62521318325	-1
chr13	59500001	59600000	B	-4.86620087166	-1
chr13	59600001	59700000	B	-2.89123847013	-1
chr13	59700001	59800000	B	-2.2311370959	-1
chr13	59800001	59900000	B	-4.40803270756	-1
chr13	59900001	60000000	B	-4.54037269368	-1
chr13	60000001	60100000	A	1.11121165475	1
chr13	60100001	60200000	B	-3.00827504359	-1
chr13	60200001	60300000	B	-2.1867688531	-1
chr13	60300001	60400000	A	4.66728323284	1
chr13	60400001	60500000	A	4.52335285371	1
chr13	60500001	60600000	A	4.94596869507	1
chr13	60600001	60700000	A	6.7776289737	1
chr13	60700001	60800000	A	6.68440444892	1
chr13	60800001	60900000	B	-3.26332622958	-1
